record_id,product_id,fertilizer_name,fertilizer_type,amount,apply_date,operator
FR01805,P0918,钾肥,化学肥料,56kg/亩,2025-07-19,赵六
FR01806,P0919,氮肥,化学肥料,52kg/亩,2025-05-20,郑十一
FR01807,P0919,氮肥,化学肥料,51kg/亩,2025-08-12,吴十
FR01808,P0919,磷肥,化学肥料,83kg/亩,2025-06-12,郑十一
FR01809,P0920,腐殖酸肥,有机肥料,70kg/亩,2025-05-11,周九
FR01810,P0921,腐殖酸肥,有机肥料,58kg/亩,2025-06-16,王五
FR01811,P0922,生物菌肥,生物肥料,41kg/亩,2025-08-24,钱七
FR01812,P0922,叶面肥,化学肥料,55kg/亩,2025-07-21,郑十一
FR01813,P0922,复合肥,化学肥料,83kg/亩,2025-05-14,张三
FR01814,P0923,磷肥,化学肥料,99kg/亩,2025-06-02,王五
FR01815,P0923,腐殖酸肥,有机肥料,77kg/亩,2025-07-20,赵六
FR01816,P0924,叶面肥,化学肥料,83kg/亩,2025-04-14,孙八
FR01817,P0924,腐殖酸肥,有机肥料,31kg/亩,2025-07-08,张三
FR01818,P0924,磷肥,化学肥料,73kg/亩,2025-03-24,王五
FR01819,P0925,复合肥,化学肥料,39kg/亩,2025-05-20,赵六
FR01820,P0925,有机肥,有机肥料,97kg/亩,2025-03-18,王五
FR01821,P0925,复合肥,化学肥料,51kg/亩,2025-08-07,吴十
FR01822,P0926,钾肥,化学肥料,59kg/亩,2025-08-08,李四
FR01823,P0926,有机肥,有机肥料,81kg/亩,2025-05-28,李四
FR01824,P0926,叶面肥,化学肥料,30kg/亩,2025-08-16,赵六
FR01825,P0927,生物菌肥,生物肥料,48kg/亩,2025-06-11,陈十二
FR01826,P0927,腐殖酸肥,有机肥料,48kg/亩,2025-08-21,陈十二
FR01827,P0927,复合肥,化学肥料,70kg/亩,2025-08-28,李四
FR01828,P0928,氮肥,化学肥料,31kg/亩,2025-07-10,陈十二
FR01829,P0928,有机肥,有机肥料,51kg/亩,2025-07-08,陈十二
FR01830,P0929,生物菌肥,生物肥料,99kg/亩,2025-07-14,王五
FR01831,P0929,生物菌肥,生物肥料,78kg/亩,2025-05-04,赵六
FR01832,P0930,氮肥,化学肥料,36kg/亩,2025-06-09,赵六
FR01833,P0930,磷肥,化学肥料,71kg/亩,2025-06-02,陈十二
FR01834,P0930,磷肥,化学肥料,81kg/亩,2025-05-07,周九
FR01835,P0931,有机肥,有机肥料,65kg/亩,2025-04-14,王五
FR01836,P0932,氮肥,化学肥料,76kg/亩,2025-07-21,孙八
FR01837,P0932,有机肥,有机肥料,91kg/亩,2025-07-21,王五
FR01838,P0932,腐殖酸肥,有机肥料,56kg/亩,2025-08-18,孙八
FR01839,P0933,生物菌肥,生物肥料,71kg/亩,2025-06-24,周九
FR01840,P0933,叶面肥,化学肥料,49kg/亩,2025-07-03,李四
FR01841,P0934,腐殖酸肥,有机肥料,49kg/亩,2025-07-17,钱七
FR01842,P0935,钾肥,化学肥料,40kg/亩,2025-04-19,吴十
FR01843,P0935,腐殖酸肥,有机肥料,78kg/亩,2025-03-26,周九
FR01844,P0936,生物菌肥,生物肥料,70kg/亩,2025-03-23,王五
FR01845,P0936,生物菌肥,生物肥料,69kg/亩,2025-06-02,张三
FR01846,P0937,腐殖酸肥,有机肥料,89kg/亩,2025-03-28,郑十一
FR01847,P0937,磷肥,化学肥料,37kg/亩,2025-07-24,周九
FR01848,P0938,氮肥,化学肥料,73kg/亩,2025-06-02,王五
FR01849,P0939,钾肥,化学肥料,82kg/亩,2025-04-09,王五
FR01850,P0939,磷肥,化学肥料,73kg/亩,2025-04-28,钱七
FR01851,P0939,腐殖酸肥,有机肥料,68kg/亩,2025-07-17,赵六
FR01852,P0940,腐殖酸肥,有机肥料,67kg/亩,2025-04-10,李四
FR01853,P0940,氮肥,化学肥料,36kg/亩,2025-05-09,郑十一
FR01854,P0940,复合肥,化学肥料,87kg/亩,2025-04-06,周九
FR01855,P0941,钾肥,化学肥料,96kg/亩,2025-03-21,王五
FR01856,P0941,有机肥,有机肥料,32kg/亩,2025-03-07,张三
FR01857,P0942,钾肥,化学肥料,65kg/亩,2025-03-26,李四
FR01858,P0942,有机肥,有机肥料,35kg/亩,2025-05-09,吴十
FR01859,P0943,有机肥,有机肥料,77kg/亩,2025-04-10,陈十二
FR01860,P0944,复合肥,化学肥料,82kg/亩,2025-05-12,张三
FR01861,P0944,钾肥,化学肥料,41kg/亩,2025-05-17,赵六
FR01862,P0945,复合肥,化学肥料,40kg/亩,2025-05-12,王五
FR01863,P0945,钾肥,化学肥料,38kg/亩,2025-04-08,吴十
FR01864,P0946,氮肥,化学肥料,74kg/亩,2025-04-01,孙八
FR01865,P0946,磷肥,化学肥料,67kg/亩,2025-04-27,陈十二
FR01866,P0946,复合肥,化学肥料,44kg/亩,2025-08-06,孙八
FR01867,P0947,生物菌肥,生物肥料,78kg/亩,2025-06-16,吴十
FR01868,P0947,氮肥,化学肥料,49kg/亩,2025-05-08,王五
FR01869,P0948,有机肥,有机肥料,77kg/亩,2025-05-11,吴十
FR01870,P0948,叶面肥,化学肥料,77kg/亩,2025-03-21,吴十
FR01871,P0948,磷肥,化学肥料,75kg/亩,2025-03-22,陈十二
FR01872,P0949,氮肥,化学肥料,100kg/亩,2025-04-07,孙八
FR01873,P0949,钾肥,化学肥料,65kg/亩,2025-08-02,陈十二
FR01874,P0950,磷肥,化学肥料,89kg/亩,2025-04-25,李四
FR01875,P0950,氮肥,化学肥料,87kg/亩,2025-06-22,李四
FR01876,P0950,叶面肥,化学肥料,67kg/亩,2025-06-22,赵六
FR01877,P0951,磷肥,化学肥料,62kg/亩,2025-06-09,孙八
FR01878,P0951,生物菌肥,生物肥料,93kg/亩,2025-07-19,李四
FR01879,P0952,氮肥,化学肥料,93kg/亩,2025-04-01,张三
FR01880,P0953,复合肥,化学肥料,63kg/亩,2025-07-16,张三
FR01881,P0954,复合肥,化学肥料,83kg/亩,2025-04-15,李四
FR01882,P0955,复合肥,化学肥料,31kg/亩,2025-05-20,李四
FR01883,P0956,腐殖酸肥,有机肥料,75kg/亩,2025-07-19,吴十
FR01884,P0956,腐殖酸肥,有机肥料,88kg/亩,2025-05-24,张三
FR01885,P0957,钾肥,化学肥料,92kg/亩,2025-05-27,李四
FR01886,P0957,腐殖酸肥,有机肥料,94kg/亩,2025-05-15,孙八
FR01887,P0957,叶面肥,化学肥料,44kg/亩,2025-03-13,郑十一
FR01888,P0958,生物菌肥,生物肥料,48kg/亩,2025-03-07,郑十一
FR01889,P0958,氮肥,化学肥料,91kg/亩,2025-06-17,郑十一
FR01890,P0959,氮肥,化学肥料,78kg/亩,2025-06-24,李四
FR01891,P0959,氮肥,化学肥料,61kg/亩,2025-08-10,周九
FR01892,P0959,复合肥,化学肥料,50kg/亩,2025-06-19,陈十二
FR01893,P0960,有机肥,有机肥料,82kg/亩,2025-07-24,吴十
FR01894,P0960,钾肥,化学肥料,91kg/亩,2025-04-23,李四
FR01895,P0960,有机肥,有机肥料,52kg/亩,2025-06-13,钱七
FR01896,P0961,磷肥,化学肥料,71kg/亩,2025-05-22,陈十二
FR01897,P0962,叶面肥,化学肥料,61kg/亩,2025-04-25,李四
FR01898,P0962,腐殖酸肥,有机肥料,46kg/亩,2025-03-05,周九
FR01899,P0963,叶面肥,化学肥料,57kg/亩,2025-06-22,钱七
FR01900,P0963,叶面肥,化学肥料,34kg/亩,2025-08-24,钱七
FR01901,P0963,生物菌肥,生物肥料,77kg/亩,2025-08-06,赵六
FR01902,P0964,腐殖酸肥,有机肥料,41kg/亩,2025-03-15,钱七
FR01903,P0964,复合肥,化学肥料,65kg/亩,2025-06-10,赵六
FR01904,P0964,氮肥,化学肥料,40kg/亩,2025-05-15,郑十一
FR01905,P0965,复合肥,化学肥料,86kg/亩,2025-05-28,李四
FR01906,P0965,有机肥,有机肥料,49kg/亩,2025-05-08,赵六
FR01907,P0965,复合肥,化学肥料,79kg/亩,2025-04-02,钱七
FR01908,P0966,氮肥,化学肥料,68kg/亩,2025-04-19,张三
FR01909,P0967,复合肥,化学肥料,99kg/亩,2025-06-07,赵六
FR01910,P0968,叶面肥,化学肥料,81kg/亩,2025-08-01,吴十
FR01911,P0968,叶面肥,化学肥料,81kg/亩,2025-06-03,吴十
FR01912,P0969,氮肥,化学肥料,52kg/亩,2025-04-28,王五
FR01913,P0969,磷肥,化学肥料,32kg/亩,2025-05-03,王五
FR01914,P0970,叶面肥,化学肥料,47kg/亩,2025-03-19,周九
FR01915,P0970,磷肥,化学肥料,71kg/亩,2025-05-28,郑十一
FR01916,P0970,叶面肥,化学肥料,80kg/亩,2025-05-26,赵六
FR01917,P0971,钾肥,化学肥料,35kg/亩,2025-08-24,陈十二
FR01918,P0971,氮肥,化学肥料,40kg/亩,2025-08-17,李四
FR01919,P0971,叶面肥,化学肥料,55kg/亩,2025-07-14,李四
FR01920,P0972,磷肥,化学肥料,36kg/亩,2025-04-03,吴十
FR01921,P0972,钾肥,化学肥料,58kg/亩,2025-05-17,赵六
FR01922,P0973,叶面肥,化学肥料,93kg/亩,2025-07-06,郑十一
FR01923,P0974,有机肥,有机肥料,63kg/亩,2025-04-02,吴十
FR01924,P0974,有机肥,有机肥料,91kg/亩,2025-04-18,吴十
FR01925,P0974,氮肥,化学肥料,93kg/亩,2025-08-08,钱七
FR01926,P0975,复合肥,化学肥料,91kg/亩,2025-04-25,赵六
FR01927,P0975,生物菌肥,生物肥料,83kg/亩,2025-05-20,赵六
FR01928,P0976,复合肥,化学肥料,65kg/亩,2025-06-11,郑十一
FR01929,P0976,有机肥,有机肥料,30kg/亩,2025-03-27,张三
FR01930,P0976,腐殖酸肥,有机肥料,80kg/亩,2025-06-14,吴十
FR01931,P0977,氮肥,化学肥料,69kg/亩,2025-04-15,王五
FR01932,P0978,钾肥,化学肥料,86kg/亩,2025-05-18,李四
FR01933,P0978,磷肥,化学肥料,98kg/亩,2025-05-15,郑十一
FR01934,P0979,复合肥,化学肥料,35kg/亩,2025-08-24,张三
FR01935,P0979,复合肥,化学肥料,41kg/亩,2025-04-10,王五
FR01936,P0980,有机肥,有机肥料,92kg/亩,2025-04-09,郑十一
FR01937,P0980,有机肥,有机肥料,74kg/亩,2025-03-23,郑十一
FR01938,P0980,叶面肥,化学肥料,78kg/亩,2025-04-28,吴十
FR01939,P0981,有机肥,有机肥料,46kg/亩,2025-04-02,张三
FR01940,P0982,氮肥,化学肥料,68kg/亩,2025-04-10,李四
FR01941,P0983,钾肥,化学肥料,63kg/亩,2025-03-06,李四
FR01942,P0983,磷肥,化学肥料,83kg/亩,2025-04-20,周九
FR01943,P0983,有机肥,有机肥料,47kg/亩,2025-05-24,孙八
FR01944,P0984,氮肥,化学肥料,90kg/亩,2025-05-01,陈十二
FR01945,P0984,有机肥,有机肥料,64kg/亩,2025-03-15,王五
FR01946,P0984,生物菌肥,生物肥料,60kg/亩,2025-07-18,李四
FR01947,P0985,生物菌肥,生物肥料,85kg/亩,2025-05-22,孙八
FR01948,P0985,叶面肥,化学肥料,81kg/亩,2025-07-28,郑十一
FR01949,P0986,复合肥,化学肥料,91kg/亩,2025-04-10,孙八
FR01950,P0987,氮肥,化学肥料,59kg/亩,2025-07-04,孙八
FR01951,P0987,生物菌肥,生物肥料,95kg/亩,2025-05-14,陈十二
FR01952,P0988,生物菌肥,生物肥料,59kg/亩,2025-06-28,吴十
FR01953,P0988,钾肥,化学肥料,69kg/亩,2025-06-14,陈十二
FR01954,P0989,磷肥,化学肥料,62kg/亩,2025-06-18,郑十一
FR01955,P0990,钾肥,化学肥料,69kg/亩,2025-07-05,陈十二
FR01956,P0990,钾肥,化学肥料,62kg/亩,2025-03-25,钱七
FR01957,P0990,叶面肥,化学肥料,75kg/亩,2025-08-28,李四
FR01958,P0991,磷肥,化学肥料,89kg/亩,2025-05-06,陈十二
FR01959,P0991,腐殖酸肥,有机肥料,81kg/亩,2025-04-20,王五
FR01960,P0991,生物菌肥,生物肥料,53kg/亩,2025-06-21,张三
FR01961,P0992,腐殖酸肥,有机肥料,65kg/亩,2025-08-28,王五
FR01962,P0993,磷肥,化学肥料,39kg/亩,2025-05-01,陈十二
FR01963,P0993,叶面肥,化学肥料,84kg/亩,2025-03-07,周九
FR01964,P0994,复合肥,化学肥料,85kg/亩,2025-06-16,钱七
FR01965,P0995,有机肥,有机肥料,99kg/亩,2025-06-22,郑十一
FR01966,P0996,生物菌肥,生物肥料,96kg/亩,2025-08-15,郑十一
FR01967,P0996,复合肥,化学肥料,31kg/亩,2025-07-19,陈十二
FR01968,P0997,有机肥,有机肥料,49kg/亩,2025-05-23,孙八
FR01969,P0997,氮肥,化学肥料,53kg/亩,2025-06-16,吴十
FR01970,P0997,磷肥,化学肥料,59kg/亩,2025-08-26,王五
FR01971,P0998,氮肥,化学肥料,84kg/亩,2025-05-25,王五
FR01972,P0998,复合肥,化学肥料,72kg/亩,2025-03-07,吴十
FR01973,P0998,叶面肥,化学肥料,92kg/亩,2025-06-21,王五
FR01974,P0999,有机肥,有机肥料,32kg/亩,2025-05-06,王五
FR01975,P1000,钾肥,化学肥料,50kg/亩,2025-07-27,钱七
FR01976,P1000,生物菌肥,生物肥料,54kg/亩,2025-06-09,孙八
FR01977,P1000,氮肥,化学肥料,48kg/亩,2025-03-22,王五
FR01978,P1001,氮肥,化学肥料,60kg/亩,2025-03-05,钱七
FR01979,P1002,磷肥,化学肥料,53kg/亩,2025-05-24,孙八
FR01980,P1002,有机肥,有机肥料,89kg/亩,2025-06-09,钱七
FR01981,P1003,磷肥,化学肥料,82kg/亩,2025-03-27,王五
FR01982,P1003,生物菌肥,生物肥料,96kg/亩,2025-03-04,孙八
FR01983,P1004,腐殖酸肥,有机肥料,83kg/亩,2025-07-10,周九
FR01984,P1004,钾肥,化学肥料,57kg/亩,2025-07-12,赵六
FR01985,P1004,叶面肥,化学肥料,81kg/亩,2025-08-16,李四
FR01986,P1005,有机肥,有机肥料,71kg/亩,2025-08-23,吴十
FR01987,P1006,钾肥,化学肥料,99kg/亩,2025-06-28,张三
FR01988,P1007,叶面肥,化学肥料,74kg/亩,2025-06-21,吴十
FR01989,P1007,叶面肥,化学肥料,77kg/亩,2025-03-06,孙八
FR01990,P1008,复合肥,化学肥料,32kg/亩,2025-05-12,张三
FR01991,P1009,磷肥,化学肥料,39kg/亩,2025-04-27,周九
FR01992,P1009,有机肥,有机肥料,78kg/亩,2025-04-02,郑十一
FR01993,P1010,腐殖酸肥,有机肥料,88kg/亩,2025-08-01,李四
FR01994,P1011,复合肥,化学肥料,71kg/亩,2025-04-14,郑十一
FR01995,P1011,氮肥,化学肥料,86kg/亩,2025-05-13,张三
FR01996,P1012,叶面肥,化学肥料,31kg/亩,2025-08-18,赵六
FR01997,P1012,叶面肥,化学肥料,67kg/亩,2025-03-18,郑十一
FR01998,P1012,腐殖酸肥,有机肥料,69kg/亩,2025-08-02,张三
FR01999,P1013,生物菌肥,生物肥料,31kg/亩,2025-07-14,周九
FR02000,P1014,复合肥,化学肥料,69kg/亩,2025-04-26,周九
FR02001,P1014,钾肥,化学肥料,99kg/亩,2025-06-05,郑十一
FR02002,P1014,氮肥,化学肥料,37kg/亩,2025-06-18,陈十二
FR02003,P1015,钾肥,化学肥料,92kg/亩,2025-08-13,吴十
FR02004,P1015,氮肥,化学肥料,80kg/亩,2025-04-03,赵六
FR02005,P1016,钾肥,化学肥料,64kg/亩,2025-03-17,王五
FR02006,P1017,腐殖酸肥,有机肥料,85kg/亩,2025-08-21,吴十
FR02007,P1017,有机肥,有机肥料,42kg/亩,2025-07-10,钱七
FR02008,P1017,生物菌肥,生物肥料,71kg/亩,2025-03-28,王五
FR02009,P1018,有机肥,有机肥料,84kg/亩,2025-08-13,张三
FR02010,P1019,生物菌肥,生物肥料,51kg/亩,2025-06-25,陈十二
FR02011,P1020,氮肥,化学肥料,94kg/亩,2025-06-15,孙八
FR02012,P1020,腐殖酸肥,有机肥料,34kg/亩,2025-06-28,李四
FR02013,P1021,叶面肥,化学肥料,50kg/亩,2025-07-26,孙八
FR02014,P1021,磷肥,化学肥料,82kg/亩,2025-04-17,吴十
FR02015,P1022,钾肥,化学肥料,61kg/亩,2025-05-23,李四
FR02016,P1022,磷肥,化学肥料,83kg/亩,2025-06-16,赵六
FR02017,P1023,磷肥,化学肥料,71kg/亩,2025-08-03,吴十
FR02018,P1023,生物菌肥,生物肥料,48kg/亩,2025-07-09,赵六
FR02019,P1023,叶面肥,化学肥料,62kg/亩,2025-05-01,赵六
FR02020,P1024,复合肥,化学肥料,84kg/亩,2025-05-25,郑十一
FR02021,P1024,生物菌肥,生物肥料,36kg/亩,2025-06-11,郑十一
FR02022,P1025,有机肥,有机肥料,60kg/亩,2025-04-17,吴十
FR02023,P1025,磷肥,化学肥料,56kg/亩,2025-06-09,钱七
FR02024,P1026,磷肥,化学肥料,83kg/亩,2025-08-20,郑十一
FR02025,P1027,生物菌肥,生物肥料,44kg/亩,2025-06-02,郑十一
FR02026,P1028,磷肥,化学肥料,66kg/亩,2025-08-15,赵六
FR02027,P1028,复合肥,化学肥料,92kg/亩,2025-05-14,周九
FR02028,P1028,叶面肥,化学肥料,66kg/亩,2025-04-20,孙八
FR02029,P1029,复合肥,化学肥料,63kg/亩,2025-04-13,王五
FR02030,P1029,腐殖酸肥,有机肥料,68kg/亩,2025-05-16,陈十二
FR02031,P1030,有机肥,有机肥料,83kg/亩,2025-07-20,郑十一
FR02032,P1030,钾肥,化学肥料,60kg/亩,2025-06-22,赵六
FR02033,P1030,复合肥,化学肥料,39kg/亩,2025-06-11,王五
FR02034,P1031,有机肥,有机肥料,57kg/亩,2025-07-20,郑十一
FR02035,P1032,复合肥,化学肥料,35kg/亩,2025-08-26,李四
FR02036,P1032,生物菌肥,生物肥料,92kg/亩,2025-06-25,赵六
FR02037,P1033,钾肥,化学肥料,31kg/亩,2025-06-16,吴十
FR02038,P1033,腐殖酸肥,有机肥料,97kg/亩,2025-08-14,王五
FR02039,P1033,磷肥,化学肥料,75kg/亩,2025-03-14,周九
FR02040,P1034,叶面肥,化学肥料,50kg/亩,2025-06-28,赵六
FR02041,P1034,复合肥,化学肥料,80kg/亩,2025-08-04,赵六
FR02042,P1035,钾肥,化学肥料,87kg/亩,2025-05-12,李四
FR02043,P1035,复合肥,化学肥料,91kg/亩,2025-03-23,吴十
FR02044,P1036,生物菌肥,生物肥料,39kg/亩,2025-03-23,陈十二
FR02045,P1037,叶面肥,化学肥料,86kg/亩,2025-06-04,陈十二
FR02046,P1037,有机肥,有机肥料,98kg/亩,2025-04-19,赵六
FR02047,P1038,叶面肥,化学肥料,38kg/亩,2025-04-24,郑十一
FR02048,P1038,钾肥,化学肥料,86kg/亩,2025-08-21,孙八
FR02049,P1039,生物菌肥,生物肥料,92kg/亩,2025-06-09,郑十一
FR02050,P1039,生物菌肥,生物肥料,51kg/亩,2025-05-12,孙八
FR02051,P1040,有机肥,有机肥料,62kg/亩,2025-08-27,王五
FR02052,P1040,复合肥,化学肥料,80kg/亩,2025-04-17,周九
FR02053,P1041,复合肥,化学肥料,63kg/亩,2025-03-03,郑十一
FR02054,P1042,叶面肥,化学肥料,66kg/亩,2025-04-11,李四
FR02055,P1042,叶面肥,化学肥料,64kg/亩,2025-04-06,赵六
FR02056,P1043,叶面肥,化学肥料,64kg/亩,2025-04-26,钱七
FR02057,P1043,磷肥,化学肥料,68kg/亩,2025-04-03,吴十
FR02058,P1043,磷肥,化学肥料,37kg/亩,2025-07-22,王五
FR02059,P1044,复合肥,化学肥料,67kg/亩,2025-03-23,李四
FR02060,P1044,有机肥,有机肥料,36kg/亩,2025-05-02,赵六
FR02061,P1045,氮肥,化学肥料,48kg/亩,2025-04-01,张三
FR02062,P1046,氮肥,化学肥料,79kg/亩,2025-06-26,赵六
FR02063,P1046,叶面肥,化学肥料,97kg/亩,2025-07-16,孙八
FR02064,P1047,生物菌肥,生物肥料,73kg/亩,2025-08-02,钱七
FR02065,P1048,有机肥,有机肥料,71kg/亩,2025-05-14,钱七
FR02066,P1048,腐殖酸肥,有机肥料,83kg/亩,2025-06-24,陈十二
FR02067,P1048,钾肥,化学肥料,84kg/亩,2025-08-04,钱七
FR02068,P1049,复合肥,化学肥料,62kg/亩,2025-06-26,张三
FR02069,P1049,钾肥,化学肥料,68kg/亩,2025-07-15,郑十一
FR02070,P1050,磷肥,化学肥料,70kg/亩,2025-06-26,吴十
FR02071,P1051,有机肥,有机肥料,91kg/亩,2025-03-10,吴十
FR02072,P1051,钾肥,化学肥料,81kg/亩,2025-06-16,孙八
FR02073,P1052,复合肥,化学肥料,99kg/亩,2025-04-05,钱七
FR02074,P1052,叶面肥,化学肥料,81kg/亩,2025-08-26,李四
FR02075,P1052,腐殖酸肥,有机肥料,89kg/亩,2025-08-20,孙八
FR02076,P1053,生物菌肥,生物肥料,53kg/亩,2025-03-11,王五
FR02077,P1053,复合肥,化学肥料,62kg/亩,2025-04-04,李四
FR02078,P1053,复合肥,化学肥料,91kg/亩,2025-04-28,钱七
FR02079,P1054,腐殖酸肥,有机肥料,37kg/亩,2025-05-26,李四
FR02080,P1054,磷肥,化学肥料,91kg/亩,2025-05-09,孙八
FR02081,P1054,复合肥,化学肥料,84kg/亩,2025-06-11,王五
FR02082,P1055,有机肥,有机肥料,79kg/亩,2025-04-15,周九
FR02083,P1056,腐殖酸肥,有机肥料,82kg/亩,2025-04-13,陈十二
FR02084,P1057,氮肥,化学肥料,84kg/亩,2025-05-06,张三
FR02085,P1057,有机肥,有机肥料,55kg/亩,2025-04-11,孙八
FR02086,P1058,复合肥,化学肥料,80kg/亩,2025-07-22,陈十二
FR02087,P1058,腐殖酸肥,有机肥料,42kg/亩,2025-03-24,孙八
FR02088,P1058,有机肥,有机肥料,39kg/亩,2025-08-15,郑十一
FR02089,P1059,氮肥,化学肥料,48kg/亩,2025-05-25,李四
FR02090,P1059,磷肥,化学肥料,97kg/亩,2025-08-27,赵六
FR02091,P1059,有机肥,有机肥料,85kg/亩,2025-03-15,张三
FR02092,P1060,生物菌肥,生物肥料,67kg/亩,2025-07-02,吴十
FR02093,P1060,氮肥,化学肥料,51kg/亩,2025-06-15,钱七
FR02094,P1060,钾肥,化学肥料,73kg/亩,2025-03-03,陈十二
FR02095,P1061,有机肥,有机肥料,77kg/亩,2025-04-22,张三
FR02096,P1062,生物菌肥,生物肥料,39kg/亩,2025-03-24,张三
FR02097,P1062,有机肥,有机肥料,87kg/亩,2025-05-20,王五
FR02098,P1062,有机肥,有机肥料,94kg/亩,2025-06-28,张三
FR02099,P1063,氮肥,化学肥料,80kg/亩,2025-04-19,孙八
FR02100,P1064,复合肥,化学肥料,85kg/亩,2025-08-05,陈十二
FR02101,P1064,磷肥,化学肥料,49kg/亩,2025-06-19,周九
FR02102,P1065,氮肥,化学肥料,69kg/亩,2025-05-22,吴十
FR02103,P1065,叶面肥,化学肥料,43kg/亩,2025-08-19,郑十一
FR02104,P1066,腐殖酸肥,有机肥料,54kg/亩,2025-03-17,赵六
FR02105,P1066,复合肥,化学肥料,50kg/亩,2025-04-04,吴十
FR02106,P1066,钾肥,化学肥料,65kg/亩,2025-08-28,王五
FR02107,P1067,复合肥,化学肥料,84kg/亩,2025-05-16,张三
FR02108,P1067,磷肥,化学肥料,88kg/亩,2025-05-08,吴十
FR02109,P1067,钾肥,化学肥料,31kg/亩,2025-03-23,陈十二
FR02110,P1068,生物菌肥,生物肥料,70kg/亩,2025-07-26,赵六
FR02111,P1069,磷肥,化学肥料,33kg/亩,2025-05-09,郑十一
FR02112,P1069,氮肥,化学肥料,64kg/亩,2025-06-02,张三
FR02113,P1069,钾肥,化学肥料,93kg/亩,2025-08-19,张三
FR02114,P1070,复合肥,化学肥料,64kg/亩,2025-04-26,周九
FR02115,P1070,叶面肥,化学肥料,33kg/亩,2025-08-19,周九
FR02116,P1070,氮肥,化学肥料,52kg/亩,2025-07-27,陈十二
FR02117,P1071,叶面肥,化学肥料,92kg/亩,2025-05-03,郑十一
FR02118,P1072,腐殖酸肥,有机肥料,64kg/亩,2025-07-08,张三
FR02119,P1072,氮肥,化学肥料,93kg/亩,2025-08-04,周九
FR02120,P1072,叶面肥,化学肥料,58kg/亩,2025-06-02,张三
FR02121,P1073,生物菌肥,生物肥料,56kg/亩,2025-07-15,张三
FR02122,P1074,磷肥,化学肥料,57kg/亩,2025-08-15,吴十
FR02123,P1074,生物菌肥,生物肥料,50kg/亩,2025-07-01,陈十二
FR02124,P1075,有机肥,有机肥料,68kg/亩,2025-03-22,孙八
FR02125,P1076,氮肥,化学肥料,75kg/亩,2025-04-14,钱七
FR02126,P1077,复合肥,化学肥料,52kg/亩,2025-05-04,赵六
FR02127,P1077,有机肥,有机肥料,82kg/亩,2025-04-04,郑十一
FR02128,P1077,有机肥,有机肥料,99kg/亩,2025-07-14,李四
FR02129,P1078,钾肥,化学肥料,38kg/亩,2025-04-26,王五
FR02130,P1078,氮肥,化学肥料,84kg/亩,2025-05-07,周九
FR02131,P1079,磷肥,化学肥料,91kg/亩,2025-08-06,孙八
FR02132,P1079,磷肥,化学肥料,78kg/亩,2025-03-07,赵六
FR02133,P1079,钾肥,化学肥料,87kg/亩,2025-08-27,赵六
FR02134,P1080,氮肥,化学肥料,51kg/亩,2025-04-07,王五
FR02135,P1081,生物菌肥,生物肥料,92kg/亩,2025-08-28,李四
FR02136,P1081,叶面肥,化学肥料,59kg/亩,2025-05-12,吴十
FR02137,P1081,有机肥,有机肥料,59kg/亩,2025-06-04,周九
FR02138,P1082,钾肥,化学肥料,63kg/亩,2025-08-13,李四
FR02139,P1083,叶面肥,化学肥料,100kg/亩,2025-05-03,钱七
FR02140,P1083,钾肥,化学肥料,57kg/亩,2025-08-14,郑十一
FR02141,P1083,叶面肥,化学肥料,86kg/亩,2025-03-13,郑十一
FR02142,P1084,氮肥,化学肥料,48kg/亩,2025-06-10,孙八
FR02143,P1084,复合肥,化学肥料,32kg/亩,2025-07-10,王五
FR02144,P1084,腐殖酸肥,有机肥料,74kg/亩,2025-07-15,孙八
FR02145,P1085,钾肥,化学肥料,51kg/亩,2025-04-15,李四
FR02146,P1086,复合肥,化学肥料,35kg/亩,2025-04-13,孙八
FR02147,P1086,磷肥,化学肥料,68kg/亩,2025-07-13,王五
FR02148,P1087,复合肥,化学肥料,71kg/亩,2025-08-03,钱七
FR02149,P1087,有机肥,有机肥料,40kg/亩,2025-06-13,周九
FR02150,P1087,生物菌肥,生物肥料,52kg/亩,2025-03-13,周九
FR02151,P1088,钾肥,化学肥料,75kg/亩,2025-04-21,吴十
FR02152,P1088,钾肥,化学肥料,62kg/亩,2025-05-15,吴十
FR02153,P1089,复合肥,化学肥料,73kg/亩,2025-05-27,钱七
FR02154,P1089,有机肥,有机肥料,95kg/亩,2025-04-18,周九
FR02155,P1089,钾肥,化学肥料,95kg/亩,2025-03-02,吴十
FR02156,P1090,磷肥,化学肥料,33kg/亩,2025-05-18,王五
FR02157,P1091,钾肥,化学肥料,54kg/亩,2025-06-24,郑十一
FR02158,P1091,钾肥,化学肥料,63kg/亩,2025-03-16,王五
FR02159,P1091,生物菌肥,生物肥料,44kg/亩,2025-07-27,郑十一
FR02160,P1092,氮肥,化学肥料,86kg/亩,2025-03-01,郑十一
FR02161,P1092,生物菌肥,生物肥料,74kg/亩,2025-04-09,周九
FR02162,P1092,生物菌肥,生物肥料,54kg/亩,2025-05-12,钱七
FR02163,P1093,有机肥,有机肥料,78kg/亩,2025-03-09,陈十二
FR02164,P1094,有机肥,有机肥料,79kg/亩,2025-05-02,吴十
FR02165,P1095,磷肥,化学肥料,35kg/亩,2025-08-23,吴十
FR02166,P1095,氮肥,化学肥料,48kg/亩,2025-04-18,李四
