record_id,product_id,farm_name,farm_location,start_date,end_date,soil_ph,temperature_range,humidity_range,qualified
PL1158,P1158,黑龙江五常米业,黑龙江省五常市,2025-01-22,2025-06-12,7.0,17-33℃,60-89%,true
PL1159,P1159,浙江杭州茶园,浙江省杭州市,2025-06-11,2025-08-27,6.3,20-33℃,58-77%,true
PL1160,P1160,陕西洛川苹果基地,陕西省洛川县,2025-06-05,2025-08-07,6.0,16-28℃,58-74%,true
PL1161,P1161,浙江杭州茶园,浙江省杭州市,2025-02-25,2025-04-08,6.8,18-31℃,51-74%,true
PL1162,P1162,四川成都蔬菜基地,四川省成都市,2025-04-08,2025-09-08,6.7,18-29℃,58-77%,true
PL1163,P1163,云南昆明花卉基地,云南省昆明市,2025-05-24,2025-07-06,6.3,15-32℃,64-76%,true
PL1164,P1164,内蒙古土豆农场,内蒙古乌兰察布,2025-06-24,2025-08-25,7.4,20-33℃,54-77%,true
PL1165,P1165,山东潍坊蔬菜园,山东省潍坊市,2025-03-28,2025-06-19,5.8,16-32℃,59-71%,true
PL1166,P1166,河南周口种植基地,河南省周口市,2025-01-10,2025-06-12,6.6,17-30℃,51-82%,true
PL1167,P1167,湖北武汉农业园,湖北省武汉市,2025-04-04,2025-09-04,6.0,19-35℃,62-73%,true
PL1168,P1168,陕西洛川苹果基地,陕西省洛川县,2025-02-26,2025-07-01,7.2,19-25℃,50-85%,true
PL1169,P1169,黑龙江五常米业,黑龙江省五常市,2025-03-09,2025-07-18,6.6,17-27℃,55-90%,true
PL1170,P1170,山东寿光绿色农场,山东省寿光市,2025-04-22,2025-07-07,7.0,10-35℃,59-83%,true
PL1171,P1171,河南周口种植基地,河南省周口市,2025-01-18,2025-03-11,6.0,19-29℃,56-79%,true
PL1172,P1172,四川成都蔬菜基地,四川省成都市,2025-05-15,2025-10-13,6.2,17-35℃,56-88%,true
PL1173,P1173,河北廊坊蔬菜基地,河北省廊坊市,2025-02-06,2025-06-01,7.1,20-32℃,54-75%,true
PL1174,P1174,山东潍坊蔬菜园,山东省潍坊市,2025-02-20,2025-04-10,6.3,16-34℃,57-72%,true
PL1175,P1175,辽宁丹东草莓园,辽宁省丹东市,2025-03-05,2025-08-24,7.0,15-29℃,58-79%,true
PL1176,P1176,山东寿光绿色农场,山东省寿光市,2025-06-21,2025-11-27,6.6,20-33℃,56-79%,true
PL1177,P1177,浙江杭州茶园,浙江省杭州市,2025-02-04,2025-06-12,5.9,11-27℃,61-90%,true
PL1178,P1178,山东寿光绿色农场,山东省寿光市,2025-01-16,2025-05-23,7.4,13-27℃,52-80%,true
PL1179,P1179,河北廊坊蔬菜基地,河北省廊坊市,2025-04-12,2025-09-17,6.9,13-27℃,57-88%,true
PL1180,P1180,河南周口种植基地,河南省周口市,2025-03-13,2025-08-14,6.9,13-27℃,57-87%,true
PL1181,P1181,江西赣南脐橙园,江西省赣州市,2025-01-21,2025-03-11,6.8,15-32℃,53-87%,true
PL1182,P1182,云南昆明花卉基地,云南省昆明市,2025-01-28,2025-05-20,5.6,15-30℃,58-72%,true
PL1183,P1183,辽宁丹东草莓园,辽宁省丹东市,2025-02-15,2025-05-16,6.3,17-33℃,54-82%,true
PL1184,P1184,山东寿光绿色农场,山东省寿光市,2025-01-05,2025-06-28,6.8,11-35℃,65-86%,true
PL1185,P1185,浙江杭州茶园,浙江省杭州市,2025-05-18,2025-07-14,7.0,20-29℃,55-85%,true
PL1186,P1186,山东寿光绿色农场,山东省寿光市,2025-03-25,2025-06-08,6.2,14-33℃,65-78%,true
PL1187,P1187,内蒙古土豆农场,内蒙古乌兰察布,2025-01-27,2025-06-09,5.9,20-25℃,61-73%,true
PL1188,P1188,黑龙江五常米业,黑龙江省五常市,2025-05-21,2025-07-19,5.8,16-33℃,59-79%,true
PL1189,P1189,河南周口种植基地,河南省周口市,2025-01-23,2025-06-24,6.3,17-32℃,62-84%,true
PL1190,P1190,湖北武汉农业园,湖北省武汉市,2025-06-12,2025-10-10,6.2,12-35℃,64-72%,true
PL1191,P1191,云南昆明花卉基地,云南省昆明市,2025-02-15,2025-06-17,5.7,15-29℃,50-86%,true
PL1192,P1192,云南昆明花卉基地,云南省昆明市,2025-02-24,2025-07-03,5.5,15-34℃,51-86%,true
PL1193,P1193,山东潍坊蔬菜园,山东省潍坊市,2025-06-13,2025-08-20,7.0,15-31℃,64-74%,true
PL1194,P1194,陕西洛川苹果基地,陕西省洛川县,2025-06-19,2025-09-18,7.4,18-26℃,65-82%,true
PL1195,P1195,山东寿光绿色农场,山东省寿光市,2025-06-16,2025-08-27,7.3,19-28℃,50-86%,true
PL1196,P1196,河南周口种植基地,河南省周口市,2025-05-16,2025-09-05,6.4,14-31℃,54-71%,true
PL1197,P1197,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-04-14,2025-08-17,7.1,14-25℃,53-89%,true
PL1198,P1198,辽宁丹东草莓园,辽宁省丹东市,2025-03-04,2025-05-24,6.9,19-25℃,62-90%,true
PL1199,P1199,四川成都蔬菜基地,四川省成都市,2025-06-15,2025-11-13,5.8,19-35℃,59-70%,true
PL1200,P1200,河南周口种植基地,河南省周口市,2025-01-17,2025-03-15,5.7,20-29℃,54-77%,true
